time_s,T1_C,T2_C,T3_C,T4_C,T5_C,T6_C
822,30.08,34.33,27.71,25.57,24.78,21.82
824,30.08,34.33,27.71,25.57,24.69,21.82
826,30.08,34.33,27.80,25.57,24.78,21.82
828,30.17,34.43,27.80,25.57,24.78,21.99
830,30.17,34.43,27.80,25.57,24.78,21.73
832,30.17,34.43,27.80,25.57,24.78,21.82
834,30.17,34.43,27.89,25.57,24.78,21.90
836,30.17,34.43,27.80,25.66,24.78,21.90
838,30.17,34.53,27.89,25.66,24.78,21.90
840,30.26,34.53,27.89,25.66,24.78,21.82
842,30.26,34.53,27.89,25.66,24.78,21.90
844,30.26,34.53,27.98,25.66,24.87,21.90
846,30.26,34.53,27.89,25.66,24.78,21.90
848,30.26,34.63,27.98,25.75,24.78,21.82
850,30.26,34.63,27.98,25.75,24.87,21.82
852,30.35,34.63,27.98,25.75,24.87,21.90
855,30.35,34.73,27.98,25.75,24.96,21.82
857,30.35,34.73,27.98,25.75,24.78,21.82
859,30.35,34.63,28.07,25.75,24.87,21.73
861,30.45,34.73,28.07,25.75,24.87,21.82
863,30.45,34.82,28.07,25.75,24.87,21.82
865,30.45,34.82,28.07,25.75,24.87,21.82
867,30.45,34.82,28.07,25.75,24.87,21.82
869,30.54,34.82,28.07,25.75,24.87,21.82
871,30.54,34.82,28.16,25.84,24.87,21.99
873,30.54,34.82,28.16,25.84,24.87,21.82
875,30.54,34.92,28.16,25.84,24.87,21.82
877,30.54,34.92,28.16,25.84,24.87,21.90
879,30.63,34.92,28.16,25.84,24.87,21.99
881,30.54,34.92,28.16,25.84,24.87,21.90
883,30.63,35.02,28.25,25.84,24.87,21.90
885,30.63,35.02,28.25,25.84,24.87,21.90
887,30.63,35.02,28.25,25.84,24.87,21.90
889,30.63,35.02,28.25,25.93,24.87,21.82
891,30.63,35.12,28.25,25.93,24.87,21.90
893,30.72,35.12,28.25,25.93,24.87,21.90
895,30.72,35.12,28.34,25.93,24.87,21.90
897,30.72,35.12,28.34,25.93,24.87,21.90
899,30.72,35.12,28.34,25.93,24.87,21.90
901,30.72,35.12,28.34,25.93,24.87,21.82
903,30.82,35.22,28.34,26.02,24.87,21.82
905,30.82,35.22,28.34,26.02,24.96,21.99
907,30.82,35.22,28.43,26.02,24.96,22.08
909,30.82,35.22,28.43,26.02,24.96,22.08
912,30.91,35.22,28.43,26.02,24.96,21.99
914,30.91,35.32,28.43,26.02,24.96,22.08
916,30.91,35.32,28.43,26.02,24.96,21.90
918,30.91,35.32,28.52,26.02,24.96,21.99
920,30.91,35.32,28.52,26.02,24.96,21.99
922,30.91,35.42,28.52,26.02,24.96,21.99
924,31.00,35.42,28.52,26.10,25.04,21.99
926,31.00,35.42,28.52,26.10,25.04,21.99
928,31.00,35.42,28.61,26.10,25.04,21.99
930,31.10,35.42,28.61,26.10,25.04,21.90
932,31.10,35.51,28.61,26.28,25.04,21.90
934,31.10,35.51,28.61,26.10,25.04,21.90
936,31.10,35.51,28.61,26.19,25.04,21.82
938,31.10,35.51,28.61,26.19,24.96,21.99
940,31.10,35.51,28.71,26.19,25.13,21.90
942,31.19,35.61,28.71,26.19,25.04,21.82
944,31.19,35.61,28.71,26.19,25.04,21.82
946,31.19,35.61,28.71,26.19,25.04,21.82
948,31.19,35.61,28.71,26.19,25.04,21.90
950,31.19,35.61,28.71,26.02,25.04,21.82
952,31.28,35.71,28.71,26.19,25.04,21.90
954,31.28,35.71,28.80,26.28,25.04,21.90
956,31.28,35.71,28.80,26.28,25.04,21.90
958,31.28,35.71,28.80,26.28,25.04,21.90
960,31.28,35.71,28.80,26.28,24.96,21.90
962,31.28,35.81,28.80,26.28,25.04,21.99
964,31.38,35.81,28.80,26.28,25.13,21.82
966,31.38,35.81,28.89,26.28,25.13,21.99
969,31.38,35.81,28.89,26.28,25.13,21.82
971,31.38,35.81,28.89,26.28,25.13,21.82
973,31.47,35.91,28.89,26.28,25.13,21.82
975,31.47,35.91,28.89,26.28,25.13,21.82
977,31.47,35.91,28.98,26.28,25.13,21.73
979,31.47,36.01,28.98,26.37,25.13,21.82
981,31.47,35.91,28.98,26.37,25.04,21.82
983,31.47,36.01,28.98,26.37,25.13,21.82
985,31.47,36.01,28.98,26.37,25.13,22.08
987,31.56,36.01,29.07,26.37,25.13,21.82
989,31.56,36.01,29.07,26.37,25.13,21.82
991,31.56,36.01,29.07,26.37,25.13,21.90
993,31.56,36.01,29.07,26.46,25.13,21.90
995,31.56,36.01,29.07,26.37,25.13,21.90
997,31.66,36.11,29.07,26.37,25.13,21.90
999,31.66,36.11,29.07,26.37,25.22,21.82
1001,31.66,36.21,29.16,26.37,25.13,21.82
1003,31.66,36.11,29.07,26.37,25.13,21.82
1005,31.66,36.11,29.16,26.37,25.13,21.82
1007,31.66,36.21,29.16,26.46,25.22,21.82
1009,31.66,36.21,29.16,26.46,25.13,21.82
1011,31.66,36.21,29.16,26.46,25.22,21.73
1013,31.75,36.21,29.16,26.46,25.22,21.82
1015,31.75,36.21,29.25,26.46,25.13,21.73
1017,31.75,36.21,29.25,26.46,25.13,21.90
1019,31.75,36.21,29.25,26.46,25.22,21.82
1021,31.75,36.31,29.25,26.46,25.22,21.73
1023,31.85,36.31,29.25,26.46,25.22,21.82
1026,31.85,36.31,29.25,26.46,25.22,21.82
1028,31.85,36.31,29.25,26.46,25.22,21.82
1030,31.85,36.31,29.34,26.46,25.22,21.82
1032,31.85,36.31,29.34,26.55,25.22,21.99
1034,31.85,36.31,29.34,26.55,25.22,21.64
1036,31.94,36.41,29.34,26.46,25.22,21.82
1038,31.94,36.41,29.34,26.55,25.22,21.82
1040,31.94,36.41,29.34,26.55,25.31,21.82
1042,31.94,36.41,29.34,26.64,25.31,21.82
1044,31.94,36.41,29.43,26.55,25.31,21.82
1046,31.94,36.41,29.43,26.55,25.31,21.82
1048,32.03,36.41,29.43,26.55,25.31,21.82
1050,32.03,36.41,29.43,26.55,25.31,21.82
1052,32.03,36.41,29.43,26.55,25.31,21.82
1054,32.03,36.41,29.53,26.55,25.22,21.82
1056,32.03,36.41,29.53,26.73,25.22,21.73
1058,32.03,36.41,29.53,26.55,25.22,21.73
1060,32.13,36.41,29.53,26.64,25.31,21.73
1062,32.13,36.41,29.53,26.64,25.31,21.82
1064,32.13,36.51,29.53,26.64,25.31,21.82
1066,32.13,36.51,29.53,26.64,25.31,21.73
1068,32.13,36.51,29.62,26.64,25.31,21.73
1070,32.13,36.51,29.62,26.64,25.31,21.73
1072,32.13,36.51,29.62,26.64,25.31,21.82
1074,32.22,36.51,29.62,26.64,25.40,21.56
1076,32.22,36.51,29.62,26.64,25.31,21.73
