time_s,T1_C,T2_C,T3_C,T4_C,T5_C,T6_C
578,49.36,39.30,32.51,27.26,25.40,22.86
580,50.29,39.30,32.70,27.17,25.66,22.68
582,49.49,39.51,32.51,27.35,25.40,22.77
584,49.36,39.51,32.60,27.35,25.48,23.12
586,48.71,39.51,32.79,27.26,25.84,22.68
588,50.02,39.51,32.89,27.26,25.75,22.68
590,49.62,39.62,32.79,27.44,25.57,22.68
592,49.75,39.62,32.79,27.44,25.66,22.68
594,49.89,39.62,32.89,27.44,24.87,22.68
596,49.75,39.73,32.79,27.44,25.57,22.68
598,49.89,39.83,32.79,27.53,25.48,22.86
600,49.75,39.73,32.89,27.53,25.48,23.12
602,49.89,39.83,32.98,27.44,24.87,22.68
604,49.89,39.83,33.08,27.53,25.66,22.77
606,49.89,39.83,32.89,27.89,25.48,22.94
608,50.15,39.94,32.60,27.53,25.93,22.68
610,50.02,40.05,32.98,27.71,25.57,22.77
612,50.15,40.05,33.18,27.62,25.66,22.77
614,50.15,40.15,33.08,27.80,25.57,22.60
616,50.29,40.15,33.18,27.71,25.84,22.68
618,50.29,40.15,33.27,27.62,25.75,22.77
620,50.29,40.26,33.18,27.62,25.84,22.68
622,50.55,40.26,33.46,27.62,25.93,22.68
625,50.29,40.37,33.18,27.89,25.66,22.86
627,50.29,40.37,33.27,27.89,25.66,22.34
629,50.42,40.48,33.27,27.89,25.66,22.86
631,50.29,40.48,33.27,27.98,25.66,22.86
633,50.42,40.48,33.37,27.80,25.93,22.68
635,50.55,40.48,33.66,27.71,25.93,22.68
637,51.37,40.48,33.66,27.80,25.84,22.68
639,50.69,40.59,33.18,27.80,26.10,22.60
641,50.69,40.69,33.46,27.89,26.02,22.60
643,50.55,40.37,33.46,28.16,25.75,22.86
645,49.89,40.69,33.75,27.80,26.02,22.68
647,50.69,40.80,33.66,27.89,25.22,22.68
649,50.69,40.80,33.66,27.98,25.84,21.99
651,51.37,40.80,33.75,27.98,26.02,22.86
653,50.82,40.91,33.75,27.98,26.10,22.60
655,50.82,40.91,33.75,28.07,26.02,22.68
657,50.96,41.02,33.75,28.07,26.19,22.60
659,51.92,41.02,33.85,28.07,25.93,23.12
661,50.96,41.13,33.85,28.07,26.19,22.60
663,51.10,41.13,33.85,28.16,26.19,22.68
665,50.96,41.02,34.04,28.07,26.28,22.94
667,51.23,41.13,33.85,28.07,26.28,22.60
669,51.23,41.46,33.85,28.43,25.93,22.86
671,51.23,41.35,34.04,28.16,25.40,22.60
673,51.23,41.35,34.04,27.71,25.93,23.12
675,51.23,41.35,34.24,28.16,26.02,23.03
677,51.65,41.35,34.04,28.34,26.02,23.03
679,51.23,41.46,34.14,28.34,26.19,22.60
682,51.37,41.46,34.14,27.71,26.02,22.94
684,51.51,41.13,34.14,28.52,26.02,22.68
686,51.65,41.46,34.43,28.07,26.10,22.86
688,51.65,41.57,34.33,28.34,26.46,22.60
690,51.65,41.68,34.33,28.34,26.02,22.68
692,51.79,41.68,34.53,28.34,26.46,22.60
694,51.65,41.68,34.33,28.43,26.10,22.77
696,51.79,41.68,34.43,28.34,26.46,22.60
698,51.79,41.90,34.33,28.52,26.28,22.42
700,51.65,41.90,34.43,28.71,26.10,22.77
702,51.79,41.79,34.63,28.43,26.19,22.51
704,51.92,41.79,34.53,28.43,26.19,22.34
706,51.79,41.90,34.63,28.43,26.46,22.68
708,51.79,42.01,34.53,28.61,26.28,22.60
710,51.92,42.01,34.63,28.52,26.55,22.68
712,52.06,42.01,34.53,28.80,26.28,22.68
714,52.20,42.01,34.82,28.52,26.28,21.90
716,52.06,41.57,34.63,28.71,26.37,22.68
718,52.06,42.24,34.63,28.89,26.19,22.68
720,52.06,42.13,34.14,28.61,26.46,22.77
722,52.06,42.24,34.73,28.89,26.28,22.60
